transaction_id,user_id,timestamp,amount,merchant,category,device,ip_address,is_fraud
TXN0004443,U00715,2025-11-25 02:39:27.121256,20.36,ElectroShop,grocery,tablet,192.168.53.40,0
TXN0004444,U00386,2025-12-11 01:59:06.121256,45.78,Amazon,fashion,desktop,192.168.122.131,0
TXN0004445,U00523,2025-12-17 19:00:23.121256,42.17,Flipkart,grocery,desktop,192.168.145.252,0
TXN0004446,U00634,2025-11-30 00:56:45.121256,306.14,BigMart,grocery,tablet,192.168.231.5,0
TXN0004447,U00145,2025-12-20 07:40:59.121256,20.96,Walmart,fashion,mobile,192.168.23.121,0
TXN0004448,U00751,2025-12-19 16:06:46.121256,128.42,LocalStore,electronics,desktop,192.168.58.91,0
TXN0004449,U00172,2025-11-29 22:36:02.121256,52.54,ElectroShop,grocery,mobile,192.168.191.109,0
TXN0004450,U00715,2025-11-28 03:17:14.121256,110.0,Amazon,fashion,mobile,192.168.230.196,0
TXN0004451,U00152,2025-11-26 12:39:58.121256,48.58,Walmart,electronics,mobile,192.168.50.223,0
TXN0004452,U00355,2025-12-08 12:40:40.121256,74.09,LocalStore,electronics,mobile,192.168.197.252,0
TXN0004453,U00104,2025-11-28 11:51:50.121256,163.0,BigMart,entertainment,mobile,192.168.57.221,0
TXN0004454,U00480,2025-12-20 12:19:08.121256,150.44,ElectroShop,electronics,tablet,192.168.3.91,0
TXN0004455,U00342,2025-12-03 14:37:06.121256,181.05,Flipkart,electronics,desktop,192.168.226.119,0
TXN0004456,U00175,2025-12-02 18:00:47.121256,4.92,LocalStore,entertainment,desktop,192.168.42.247,0
TXN0004457,U00347,2025-12-04 13:49:10.121256,94.23,Flipkart,grocery,desktop,192.168.101.39,0
TXN0004458,U00288,2025-11-28 01:10:01.121256,12.06,ElectroShop,fashion,mobile,192.168.229.165,0
TXN0004459,U00003,2025-12-20 01:22:02.121256,53.0,LocalStore,fashion,mobile,192.168.149.211,0
TXN0004460,U00458,2025-11-27 11:12:54.121256,68.63,BigMart,entertainment,desktop,192.168.223.231,0
TXN0004461,U00051,2025-11-24 18:43:50.121256,46.23,Walmart,utilities,desktop,192.168.139.150,0
TXN0004462,U00348,2025-12-19 04:46:03.121256,63.65,Flipkart,fashion,tablet,192.168.3.43,0
TXN0004463,U00168,2025-12-15 21:27:33.121256,458.0,BigMart,entertainment,desktop,192.168.124.70,0
TXN0004464,U00579,2025-11-25 16:42:20.121256,11.62,ElectroShop,entertainment,mobile,192.168.66.5,0
TXN0004465,U00093,2025-12-02 02:19:25.121256,90.03,Amazon,fashion,mobile,192.168.218.100,0
TXN0004466,U00547,2025-11-25 22:48:19.121256,40.33,LocalStore,entertainment,mobile,192.168.186.15,0
TXN0004467,U00043,2025-12-13 22:06:52.121256,21.42,Walmart,grocery,tablet,192.168.240.139,0
TXN0004468,U00487,2025-11-28 05:06:18.121256,13.83,BigMart,grocery,tablet,192.168.201.139,0
TXN0004469,U00451,2025-12-21 22:56:54.121256,258.5,LocalStore,entertainment,desktop,192.168.99.45,0
TXN0004470,U00261,2025-11-27 03:54:17.121256,189.36,ElectroShop,entertainment,mobile,192.168.157.152,0
TXN0004471,U00083,2025-12-06 09:47:10.121256,190.05,LocalStore,grocery,mobile,192.168.51.140,0
TXN0004472,U00344,2025-12-14 04:41:27.121256,401.72,ElectroShop,utilities,desktop,192.168.224.213,0
TXN0004473,U00599,2025-12-10 20:49:43.121256,23.69,Flipkart,entertainment,desktop,192.168.14.49,0
TXN0004474,U00582,2025-12-01 21:13:49.121256,35.13,BigMart,utilities,desktop,192.168.169.38,0
TXN0004475,U00495,2025-12-17 02:23:39.121256,88.5,Amazon,electronics,tablet,192.168.105.2,0
TXN0004476,U00359,2025-12-05 14:37:15.121256,62.9,BigMart,entertainment,mobile,192.168.225.235,0
TXN0004477,U00331,2025-12-03 15:32:38.121256,48.36,Walmart,entertainment,desktop,192.168.93.137,0
TXN0004478,U00569,2025-12-17 11:14:57.121256,40.43,Flipkart,entertainment,desktop,192.168.89.234,0
TXN0004479,U00635,2025-12-23 22:39:04.121256,77.07,Amazon,fashion,tablet,192.168.241.8,0
TXN0004480,U00262,2025-11-25 21:36:56.121256,73.57,LocalStore,entertainment,desktop,192.168.216.100,0
TXN0004481,U00542,2025-12-09 09:53:02.121256,34.09,Flipkart,entertainment,desktop,192.168.136.69,0
TXN0004482,U00255,2025-12-22 20:50:49.121256,56.05,Flipkart,utilities,tablet,192.168.177.67,0
TXN0004483,U00618,2025-11-28 04:52:23.121256,84.5,ElectroShop,utilities,desktop,192.168.85.79,0
TXN0004484,U00342,2025-12-05 09:39:47.121256,72.57,Flipkart,grocery,desktop,192.168.80.28,0
TXN0004485,U00421,2025-12-15 00:47:29.121256,23.87,Amazon,fashion,mobile,192.168.59.134,0
TXN0004486,U00137,2025-11-28 21:40:47.121256,118.47,BigMart,electronics,desktop,192.168.175.90,0
TXN0004487,U00426,2025-12-04 17:23:24.121256,22.04,Amazon,entertainment,tablet,192.168.214.93,0
TXN0004488,U00200,2025-12-12 03:14:53.121256,55.06,Walmart,fashion,desktop,192.168.136.186,0
TXN0004489,U00734,2025-11-30 03:11:17.121256,131.21,Amazon,fashion,desktop,192.168.75.43,1
TXN0004490,U00479,2025-12-10 22:14:01.121256,76.39,LocalStore,fashion,desktop,192.168.170.244,0
TXN0004491,U00171,2025-11-28 09:04:55.121256,34.21,Amazon,fashion,desktop,192.168.121.56,0
TXN0004492,U00077,2025-12-02 06:42:57.121256,94.98,Walmart,utilities,desktop,192.168.251.88,0
TXN0004493,U00677,2025-12-13 05:59:46.121256,77.03,Amazon,entertainment,tablet,192.168.226.88,0
TXN0004494,U00746,2025-12-04 08:40:18.121256,137.27,Amazon,entertainment,tablet,192.168.253.191,0
TXN0004495,U00584,2025-11-30 04:25:31.121256,116.25,Amazon,grocery,mobile,192.168.237.161,0
TXN0004496,U00268,2025-12-12 08:04:46.121256,75.35,LocalStore,electronics,desktop,192.168.245.90,0
TXN0004497,U00241,2025-11-26 19:24:25.121256,63.58,BigMart,entertainment,mobile,192.168.133.166,0
TXN0004498,U00079,2025-11-25 16:36:13.121256,11.43,Amazon,fashion,desktop,192.168.153.122,0
TXN0004499,U00548,2025-12-13 01:57:22.121256,29.23,Flipkart,electronics,tablet,192.168.24.36,0
TXN0004500,U00648,2025-12-14 15:02:48.121256,43.45,BigMart,utilities,tablet,192.168.199.58,0
TXN0004501,U00387,2025-12-23 07:47:42.121256,93.16,Amazon,utilities,desktop,192.168.52.75,0
TXN0004502,U00066,2025-12-19 15:10:42.121256,77.68,LocalStore,grocery,desktop,192.168.173.4,0
TXN0004503,U00792,2025-12-07 08:51:48.121256,47.19,Walmart,fashion,tablet,192.168.4.52,0
TXN0004504,U00169,2025-12-09 21:38:07.121256,0.52,Amazon,electronics,mobile,192.168.212.22,1
TXN0004505,U00261,2025-11-27 00:03:06.121256,59.85,BigMart,electronics,tablet,192.168.212.116,0
TXN0004506,U00116,2025-12-02 19:48:08.121256,26.91,LocalStore,utilities,mobile,192.168.135.151,0
TXN0004507,U00038,2025-12-16 21:01:33.121256,126.12,BigMart,entertainment,tablet,192.168.231.133,0
TXN0004508,U00064,2025-11-27 17:13:53.121256,11.94,Walmart,fashion,desktop,192.168.69.131,0
TXN0004509,U00658,2025-12-17 12:51:43.121256,75.32,BigMart,electronics,mobile,192.168.216.34,0
TXN0004510,U00363,2025-12-22 13:01:00.121256,237.06,Amazon,entertainment,tablet,192.168.164.139,0
TXN0004511,U00332,2025-12-17 06:51:52.121256,35.33,Amazon,utilities,tablet,192.168.87.117,1
TXN0004512,U00322,2025-12-18 15:55:23.121256,71.04,LocalStore,utilities,tablet,192.168.106.199,0
TXN0004513,U00017,2025-12-17 05:07:36.121256,17.67,ElectroShop,grocery,mobile,192.168.188.111,0
TXN0004514,U00748,2025-12-20 10:32:01.121256,78.61,Flipkart,grocery,desktop,192.168.117.28,0
TXN0004515,U00350,2025-12-15 11:53:15.121256,63.98,Amazon,entertainment,desktop,192.168.209.196,0
TXN0004516,U00016,2025-12-24 09:58:23.121256,61.85,Amazon,fashion,desktop,192.168.239.201,1
TXN0004517,U00498,2025-12-10 07:13:36.121256,58.95,Amazon,grocery,mobile,192.168.45.148,0
TXN0004518,U00170,2025-12-01 02:00:21.121256,201.51,Flipkart,fashion,mobile,192.168.11.66,0
TXN0004519,U00354,2025-12-22 17:13:32.121256,27.48,Walmart,entertainment,desktop,192.168.119.164,0
TXN0004520,U00247,2025-12-10 18:32:34.121256,6.83,Flipkart,electronics,desktop,192.168.232.169,1
TXN0004521,U00458,2025-12-14 16:54:12.121256,168.25,Flipkart,utilities,mobile,192.168.248.129,0
TXN0004522,U00768,2025-12-11 13:28:47.121256,73.85,Flipkart,grocery,mobile,192.168.87.169,0
TXN0004523,U00763,2025-12-21 04:23:14.121256,187.06,BigMart,utilities,tablet,192.168.26.42,0
TXN0004524,U00333,2025-12-02 16:35:34.121256,77.69,BigMart,entertainment,tablet,192.168.89.140,0
TXN0004525,U00780,2025-12-15 05:25:34.121256,142.93,Amazon,electronics,tablet,192.168.203.254,0
TXN0004526,U00599,2025-12-21 19:27:08.121256,44.92,Amazon,grocery,mobile,192.168.173.137,1
TXN0004527,U00001,2025-11-27 07:12:47.121256,120.86,Walmart,fashion,tablet,192.168.42.65,0
TXN0004528,U00425,2025-12-21 20:01:33.121256,205.39,BigMart,fashion,mobile,192.168.174.35,0
TXN0004529,U00207,2025-12-23 23:20:09.121256,87.91,BigMart,electronics,desktop,192.168.82.145,0
TXN0004530,U00320,2025-11-30 19:05:19.121256,35.95,ElectroShop,electronics,mobile,192.168.138.30,0
TXN0004531,U00145,2025-11-25 12:46:17.121256,45.05,Amazon,electronics,desktop,192.168.208.39,0
TXN0004532,U00614,2025-12-18 15:04:11.121256,37.72,Amazon,utilities,mobile,192.168.91.195,0
TXN0004533,U00618,2025-12-03 14:22:32.121256,27.68,ElectroShop,entertainment,mobile,192.168.146.52,0
TXN0004534,U00628,2025-11-27 15:29:35.121256,49.27,Walmart,utilities,mobile,192.168.125.103,0
TXN0004535,U00756,2025-12-05 16:15:24.121256,64.8,LocalStore,fashion,desktop,192.168.144.44,0
TXN0004536,U00309,2025-12-06 13:41:14.121256,90.94,ElectroShop,utilities,mobile,192.168.92.8,0
TXN0004537,U00204,2025-11-28 16:11:56.121256,49.48,BigMart,entertainment,tablet,192.168.24.81,0
TXN0004538,U00069,2025-11-25 23:14:57.121256,81.45,BigMart,utilities,tablet,192.168.211.255,0
TXN0004539,U00475,2025-12-16 12:40:03.121256,11.81,BigMart,fashion,desktop,192.168.193.159,0
TXN0004540,U00306,2025-12-10 12:05:10.121256,7.35,Amazon,fashion,tablet,192.168.56.169,0
TXN0004541,U00713,2025-12-06 14:03:25.121256,20.08,Flipkart,grocery,mobile,192.168.25.71,0
TXN0004542,U00210,2025-12-22 07:38:15.121256,68.4,Flipkart,electronics,mobile,192.168.25.69,0
TXN0004543,U00256,2025-12-03 14:22:26.121256,19.26,Amazon,fashion,tablet,192.168.35.159,0
TXN0004544,U00533,2025-12-09 17:32:03.121256,36.65,ElectroShop,grocery,desktop,192.168.11.73,0
TXN0004545,U00018,2025-12-15 10:09:22.121256,45.91,BigMart,grocery,desktop,192.168.225.144,0
TXN0004546,U00328,2025-11-30 10:17:54.121256,143.65,Flipkart,entertainment,desktop,192.168.223.80,0
TXN0004547,U00431,2025-12-08 07:27:12.121256,6.12,ElectroShop,fashion,tablet,192.168.69.232,0
TXN0004548,U00593,2025-12-16 11:08:38.121256,88.84,Walmart,electronics,tablet,192.168.144.27,0
TXN0004549,U00336,2025-12-17 15:32:30.121256,93.42,Flipkart,electronics,tablet,192.168.17.80,0
TXN0004550,U00794,2025-12-11 23:30:18.121256,133.22,BigMart,utilities,mobile,192.168.82.191,0
TXN0004551,U00550,2025-12-07 06:46:30.121256,215.95,LocalStore,entertainment,desktop,192.168.183.42,0
TXN0004552,U00743,2025-12-10 15:34:08.121256,1.63,ElectroShop,entertainment,desktop,192.168.160.201,0
TXN0004553,U00301,2025-12-08 22:27:26.121256,33.36,Flipkart,fashion,mobile,192.168.121.3,1
TXN0004554,U00075,2025-12-12 10:11:48.121256,178.84,Flipkart,electronics,tablet,192.168.192.253,0
TXN0004555,U00339,2025-12-06 20:29:49.121256,69.08,Walmart,grocery,tablet,192.168.240.249,0
TXN0004556,U00355,2025-11-26 15:08:14.121256,66.52,ElectroShop,fashion,desktop,192.168.231.22,0
TXN0004557,U00631,2025-12-05 12:52:53.121256,107.02,BigMart,electronics,tablet,192.168.175.22,0
TXN0004558,U00516,2025-11-25 19:06:21.121256,90.92,ElectroShop,fashion,tablet,192.168.39.236,0
TXN0004559,U00729,2025-11-26 00:27:26.121256,234.75,Amazon,fashion,tablet,192.168.216.21,0
TXN0004560,U00109,2025-12-14 12:31:59.121256,463.39,Amazon,fashion,mobile,192.168.249.65,0
TXN0004561,U00764,2025-11-28 16:56:44.121256,121.88,Flipkart,fashion,desktop,192.168.165.90,0
TXN0004562,U00296,2025-12-03 03:24:37.121256,32.09,Amazon,entertainment,desktop,192.168.250.173,0
TXN0004563,U00364,2025-11-26 23:29:58.121256,189.46,BigMart,entertainment,tablet,192.168.35.177,0
TXN0004564,U00480,2025-11-29 18:35:16.121256,14.04,Flipkart,utilities,tablet,192.168.213.41,0
TXN0004565,U00425,2025-12-21 14:43:12.121256,31.02,Walmart,entertainment,mobile,192.168.215.122,0
TXN0004566,U00418,2025-11-25 03:08:06.121256,192.14,LocalStore,fashion,desktop,192.168.61.211,0
TXN0004567,U00074,2025-12-05 01:53:55.121256,28.68,LocalStore,fashion,desktop,192.168.96.95,0
TXN0004568,U00381,2025-11-28 01:36:34.121256,24.94,Flipkart,utilities,tablet,192.168.206.34,0
TXN0004569,U00084,2025-12-01 11:57:47.121256,31.89,LocalStore,utilities,tablet,192.168.159.198,0
TXN0004570,U00567,2025-12-09 05:02:05.121256,176.78,LocalStore,entertainment,tablet,192.168.209.101,1
TXN0004571,U00436,2025-12-05 08:10:15.121256,55.46,Flipkart,electronics,desktop,192.168.26.133,0
TXN0004572,U00399,2025-12-22 03:33:57.121256,94.89,Amazon,fashion,tablet,192.168.40.216,0
TXN0004573,U00241,2025-11-24 15:41:10.121256,21.86,Amazon,utilities,desktop,192.168.207.5,0
TXN0004574,U00400,2025-12-04 08:05:30.121256,113.52,LocalStore,grocery,tablet,192.168.217.124,0
TXN0004575,U00699,2025-11-25 06:25:49.121256,124.17,ElectroShop,fashion,mobile,192.168.198.2,0
TXN0004576,U00154,2025-12-02 21:06:45.121256,34.99,Walmart,utilities,mobile,192.168.178.213,0
TXN0004577,U00657,2025-12-11 13:40:22.121256,62.3,BigMart,fashion,desktop,192.168.148.85,0
TXN0004578,U00534,2025-12-09 11:06:40.121256,18.83,Walmart,fashion,mobile,192.168.18.111,0
TXN0004579,U00164,2025-12-17 04:48:32.121256,305.27,Walmart,electronics,mobile,192.168.157.89,0
TXN0004580,U00312,2025-12-12 22:28:18.121256,87.99,ElectroShop,fashion,mobile,192.168.117.174,0
TXN0004581,U00083,2025-11-30 01:43:23.121256,223.11,Walmart,electronics,tablet,192.168.1.219,0
TXN0004582,U00689,2025-12-22 17:31:58.121256,38.92,LocalStore,utilities,mobile,192.168.34.171,0
TXN0004583,U00666,2025-11-27 13:18:02.121256,121.82,Walmart,electronics,tablet,192.168.40.238,0
TXN0004584,U00618,2025-11-25 21:37:26.121256,121.15,ElectroShop,utilities,desktop,192.168.197.201,0
TXN0004585,U00667,2025-12-24 09:07:41.121256,104.12,BigMart,electronics,tablet,192.168.37.126,0
TXN0004586,U00335,2025-12-22 16:09:33.121256,279.67,Flipkart,grocery,mobile,192.168.102.251,0
TXN0004587,U00735,2025-12-02 20:14:44.121256,50.01,Walmart,electronics,desktop,192.168.184.111,0
TXN0004588,U00706,2025-12-04 01:15:34.121256,11.21,ElectroShop,electronics,mobile,192.168.128.175,0
TXN0004589,U00706,2025-12-16 04:51:17.121256,99.11,BigMart,utilities,mobile,192.168.175.24,0
TXN0004590,U00750,2025-12-06 13:21:56.121256,104.54,Flipkart,utilities,tablet,192.168.232.31,0
TXN0004591,U00069,2025-11-30 13:13:03.121256,88.46,Flipkart,electronics,desktop,192.168.149.36,0
TXN0004592,U00164,2025-12-23 12:59:30.121256,23.54,LocalStore,entertainment,mobile,192.168.2.37,0
TXN0004593,U00284,2025-12-22 22:40:14.121256,76.17,BigMart,utilities,desktop,192.168.137.45,0
TXN0004594,U00744,2025-11-28 13:33:42.121256,49.94,Flipkart,utilities,desktop,192.168.177.70,0
TXN0004595,U00171,2025-11-30 22:37:36.121256,64.61,Walmart,entertainment,tablet,192.168.167.137,0
TXN0004596,U00578,2025-11-25 14:15:29.121256,87.9,LocalStore,fashion,tablet,192.168.134.151,0
TXN0004597,U00763,2025-12-06 20:56:20.121256,119.39,BigMart,utilities,desktop,192.168.202.39,0
TXN0004598,U00244,2025-12-20 18:30:38.121256,41.14,Flipkart,fashion,mobile,192.168.17.46,0
TXN0004599,U00609,2025-12-11 06:33:29.121256,61.58,ElectroShop,utilities,tablet,192.168.96.72,0
TXN0004600,U00578,2025-12-12 03:25:49.121256,30.09,BigMart,grocery,mobile,192.168.145.44,0
TXN0004601,U00471,2025-11-25 22:24:20.121256,37.71,BigMart,grocery,tablet,192.168.167.117,0
TXN0004602,U00723,2025-12-20 05:22:10.121256,142.37,LocalStore,grocery,desktop,192.168.69.0,0
TXN0004603,U00030,2025-12-05 07:02:17.121256,196.97,LocalStore,entertainment,mobile,192.168.34.80,1
TXN0004604,U00592,2025-12-24 10:26:36.121256,56.99,BigMart,utilities,desktop,192.168.112.226,0
TXN0004605,U00018,2025-12-04 02:53:50.121256,131.31,Amazon,fashion,desktop,192.168.114.192,0
TXN0004606,U00495,2025-11-24 11:46:04.121256,201.84,ElectroShop,grocery,tablet,192.168.1.177,0
TXN0004607,U00334,2025-12-18 05:59:10.121256,159.73,Amazon,entertainment,desktop,192.168.250.244,1
TXN0004608,U00267,2025-12-13 10:18:17.121256,36.15,Amazon,entertainment,mobile,192.168.38.200,0
TXN0004609,U00612,2025-11-24 17:12:58.121256,260.42,Flipkart,utilities,tablet,192.168.253.123,0
TXN0004610,U00052,2025-12-11 14:50:22.121256,57.82,LocalStore,grocery,mobile,192.168.82.169,0
TXN0004611,U00097,2025-12-01 01:47:48.121256,38.15,BigMart,utilities,mobile,192.168.161.139,0
TXN0004612,U00797,2025-12-19 02:57:59.121256,5.16,ElectroShop,grocery,tablet,192.168.167.26,0
TXN0004613,U00093,2025-12-08 17:02:40.121256,73.27,Walmart,fashion,tablet,192.168.239.6,1
TXN0004614,U00073,2025-12-22 14:17:19.121256,9.23,Walmart,utilities,mobile,192.168.163.131,0
TXN0004615,U00777,2025-12-05 16:42:21.121256,32.86,ElectroShop,utilities,desktop,192.168.124.205,0
TXN0004616,U00238,2025-12-22 07:06:02.121256,30.49,LocalStore,entertainment,desktop,192.168.53.107,0
TXN0004617,U00544,2025-12-09 21:05:40.121256,152.37,BigMart,grocery,tablet,192.168.112.73,0
TXN0004618,U00014,2025-12-11 10:36:20.121256,176.67,Amazon,entertainment,tablet,192.168.129.89,0
TXN0004619,U00070,2025-11-29 11:18:34.121256,28.82,LocalStore,grocery,mobile,192.168.180.153,0
TXN0004620,U00015,2025-12-22 11:51:40.121256,166.55,Amazon,entertainment,desktop,192.168.32.92,0
TXN0004621,U00460,2025-12-23 01:36:48.121256,155.72,ElectroShop,electronics,mobile,192.168.126.229,0
TXN0004622,U00480,2025-12-13 08:05:09.121256,135.73,Walmart,utilities,mobile,192.168.163.36,0
TXN0004623,U00800,2025-12-09 11:31:26.121256,12.69,ElectroShop,electronics,tablet,192.168.240.111,0
TXN0004624,U00294,2025-12-08 12:45:05.121256,98.78,Walmart,entertainment,mobile,192.168.100.208,0
TXN0004625,U00708,2025-12-22 00:58:07.121256,237.07,ElectroShop,entertainment,tablet,192.168.229.4,0
TXN0004626,U00771,2025-12-12 23:34:10.121256,96.79,LocalStore,electronics,mobile,192.168.241.62,0
TXN0004627,U00317,2025-12-21 14:12:37.121256,32.23,LocalStore,fashion,mobile,192.168.113.114,0
TXN0004628,U00108,2025-11-28 05:09:02.121256,75.54,LocalStore,utilities,mobile,192.168.174.224,0
TXN0004629,U00416,2025-12-16 09:38:18.121256,103.01,Walmart,entertainment,mobile,192.168.69.17,0
TXN0004630,U00061,2025-12-02 00:30:02.121256,77.16,Flipkart,utilities,desktop,192.168.17.183,0
TXN0004631,U00771,2025-12-03 11:00:13.121256,15.22,ElectroShop,grocery,mobile,192.168.213.6,0
TXN0004632,U00501,2025-12-20 03:59:05.121256,49.92,Walmart,entertainment,tablet,192.168.86.136,0
TXN0004633,U00484,2025-12-02 22:29:59.121256,149.72,Flipkart,fashion,desktop,192.168.32.96,0
TXN0004634,U00289,2025-12-22 09:57:18.121256,178.1,BigMart,fashion,tablet,192.168.186.48,0
TXN0004635,U00317,2025-12-09 19:13:42.121256,16.82,BigMart,fashion,mobile,192.168.181.227,0
TXN0004636,U00305,2025-12-19 14:24:14.121256,248.57,Flipkart,electronics,tablet,192.168.214.24,0
TXN0004637,U00534,2025-12-12 04:15:13.121256,31.9,Walmart,grocery,desktop,192.168.221.243,0
TXN0004638,U00238,2025-12-20 19:48:31.121256,96.85,Walmart,fashion,desktop,192.168.219.146,0
TXN0004639,U00507,2025-11-26 05:50:46.121256,121.49,Walmart,utilities,tablet,192.168.4.103,0
TXN0004640,U00215,2025-11-27 17:32:13.121256,138.68,Flipkart,utilities,desktop,192.168.30.90,0
TXN0004641,U00328,2025-12-19 03:50:43.121256,253.13,Walmart,electronics,tablet,192.168.153.176,0
TXN0004642,U00705,2025-12-06 03:29:08.121256,35.02,LocalStore,entertainment,mobile,192.168.125.153,0
TXN0004643,U00369,2025-12-01 03:54:12.121256,166.44,Flipkart,utilities,mobile,192.168.173.39,0
TXN0004644,U00346,2025-12-17 06:49:50.121256,16.3,BigMart,electronics,tablet,192.168.3.103,0
TXN0004645,U00276,2025-12-01 11:59:09.121256,117.67,Walmart,utilities,mobile,192.168.199.82,0
TXN0004646,U00705,2025-12-19 06:17:46.121256,128.38,LocalStore,utilities,tablet,192.168.128.246,0
TXN0004647,U00185,2025-12-04 21:50:24.121256,110.59,Walmart,electronics,tablet,192.168.176.142,0
TXN0004648,U00776,2025-12-15 23:49:46.121256,28.26,BigMart,entertainment,mobile,192.168.96.62,0
TXN0004649,U00159,2025-12-03 03:01:37.121256,175.11,Walmart,electronics,tablet,192.168.114.71,0
TXN0004650,U00714,2025-11-24 11:47:08.121256,34.8,Amazon,fashion,mobile,192.168.128.48,0
TXN0004651,U00370,2025-12-07 18:33:02.121256,14.41,Flipkart,fashion,mobile,192.168.84.162,0
TXN0004652,U00543,2025-12-06 01:08:44.121256,101.12,Flipkart,grocery,mobile,192.168.118.177,0
TXN0004653,U00029,2025-12-04 07:11:22.121256,56.62,LocalStore,electronics,desktop,192.168.243.97,0
TXN0004654,U00311,2025-12-24 04:06:52.121256,151.29,Flipkart,utilities,tablet,192.168.194.184,0
TXN0004655,U00437,2025-12-18 21:33:14.121256,58.68,ElectroShop,electronics,mobile,192.168.99.75,0
TXN0004656,U00376,2025-11-27 08:10:59.121256,34.74,Amazon,entertainment,desktop,192.168.160.197,0
TXN0004657,U00641,2025-12-04 15:41:48.121256,154.85,BigMart,utilities,mobile,192.168.89.107,1
TXN0004658,U00175,2025-12-11 23:49:36.121256,83.69,Amazon,entertainment,tablet,192.168.148.202,0
TXN0004659,U00681,2025-12-04 19:21:24.121256,36.78,Amazon,grocery,desktop,192.168.103.124,1
TXN0004660,U00568,2025-12-08 16:36:57.121256,121.95,Walmart,grocery,desktop,192.168.80.201,0
TXN0004661,U00156,2025-12-19 09:40:32.121256,57.25,Amazon,electronics,tablet,192.168.207.159,0
TXN0004662,U00528,2025-12-08 05:30:38.121256,94.17,Flipkart,entertainment,mobile,192.168.46.221,0
TXN0004663,U00246,2025-12-06 18:43:39.121256,54.43,ElectroShop,grocery,mobile,192.168.48.31,0
TXN0004664,U00707,2025-11-29 04:44:04.121256,161.15,BigMart,electronics,desktop,192.168.220.91,0
TXN0004665,U00148,2025-12-19 21:20:25.121256,151.55,Flipkart,fashion,desktop,192.168.37.148,0
TXN0004666,U00547,2025-12-10 12:37:46.121256,118.86,LocalStore,utilities,mobile,192.168.83.180,0
TXN0004667,U00107,2025-11-24 12:47:00.121256,18.91,LocalStore,utilities,mobile,192.168.18.195,0
TXN0004668,U00793,2025-12-14 13:39:34.121256,146.04,ElectroShop,grocery,mobile,192.168.199.3,0
TXN0004669,U00606,2025-11-25 07:08:20.121256,88.94,BigMart,fashion,tablet,192.168.171.102,0
TXN0004670,U00650,2025-11-29 14:05:29.121256,115.53,Amazon,fashion,desktop,192.168.37.12,0
TXN0004671,U00642,2025-12-18 07:24:40.121256,46.08,Flipkart,utilities,mobile,192.168.75.38,0
TXN0004672,U00058,2025-12-03 01:41:00.121256,179.14,Amazon,electronics,tablet,192.168.99.177,0
TXN0004673,U00261,2025-11-25 02:56:33.121256,123.39,Walmart,grocery,tablet,192.168.7.237,0
TXN0004674,U00632,2025-12-19 11:36:36.121256,19.56,Walmart,electronics,mobile,192.168.13.177,0
TXN0004675,U00768,2025-11-25 22:06:11.121256,61.91,BigMart,utilities,mobile,192.168.129.173,0
TXN0004676,U00228,2025-12-04 02:44:00.121256,173.99,BigMart,grocery,desktop,192.168.233.162,0
TXN0004677,U00754,2025-11-27 15:31:45.121256,8.87,LocalStore,entertainment,tablet,192.168.84.149,0
TXN0004678,U00593,2025-12-03 01:46:07.121256,265.39,Walmart,electronics,tablet,192.168.36.182,0
TXN0004679,U00186,2025-11-26 18:03:28.121256,100.95,Amazon,grocery,desktop,192.168.200.1,0
TXN0004680,U00162,2025-12-14 16:33:10.121256,99.84,Amazon,fashion,mobile,192.168.167.29,0
TXN0004681,U00234,2025-12-01 00:56:57.121256,35.24,ElectroShop,entertainment,mobile,192.168.118.151,0
TXN0004682,U00253,2025-12-02 15:16:27.121256,32.89,Walmart,electronics,desktop,192.168.128.203,0
TXN0004683,U00246,2025-12-21 16:26:22.121256,232.87,LocalStore,fashion,desktop,192.168.24.118,0
TXN0004684,U00403,2025-12-11 15:59:48.121256,38.34,Amazon,entertainment,tablet,192.168.136.79,0
TXN0004685,U00576,2025-12-11 17:50:25.121256,119.51,Amazon,electronics,mobile,192.168.210.130,0
TXN0004686,U00295,2025-12-21 11:09:47.121256,59.95,ElectroShop,electronics,mobile,192.168.23.163,0
TXN0004687,U00341,2025-11-27 05:19:16.121256,22.0,ElectroShop,entertainment,desktop,192.168.54.171,0
TXN0004688,U00323,2025-11-30 04:01:58.121256,5.86,Amazon,utilities,desktop,192.168.87.53,1
TXN0004689,U00054,2025-12-17 21:44:10.121256,72.87,Flipkart,fashion,desktop,192.168.118.54,0
TXN0004690,U00483,2025-11-30 12:08:13.121256,317.64,Flipkart,grocery,mobile,192.168.102.131,0
TXN0004691,U00541,2025-12-18 21:59:46.121256,46.85,LocalStore,utilities,desktop,192.168.249.106,0
TXN0004692,U00800,2025-12-07 22:42:02.121256,55.35,BigMart,utilities,mobile,192.168.226.69,0
TXN0004693,U00388,2025-11-27 06:16:56.121256,43.74,BigMart,fashion,mobile,192.168.75.3,0
TXN0004694,U00557,2025-11-24 12:28:46.121256,63.81,BigMart,entertainment,tablet,192.168.107.78,0
TXN0004695,U00136,2025-12-20 08:11:43.121256,56.48,Walmart,fashion,mobile,192.168.126.186,0
TXN0004696,U00019,2025-12-01 01:57:10.121256,189.56,LocalStore,fashion,desktop,192.168.225.191,0
